 ঈপ্সা  |/বিশেষ্য পদ/ পাওয়ার ইচ্ছা; লোভ। /আপ্‌+সন্‌+অ+আ/।
 ঈপ্সিত  |/বিশেষণ পদ/ বাঞ্ছিত; আকাঙ্খিত।
 ঈপ্সু  |/বিশেষণ পদ/ ইচ্ছুক।
 ঈর্ষা, ঈর্ষ্যা  |/বিশেষ্য পদ/ পরশ্রীকাতরতা; হিংসা। /ঈর্ষ্‌, ঈর্ষ্য+অ+আ/।
 ঈর্ষান্বিত, ঈর্ষী  |/বিশেষণ পদ/ পরের ভাল দেখিয়া কাতর।
 ঈশ  |/বিশেষ্য পদ/ ঈশ্বর; দেবতা; প্রভু; রাজা; /ঈশ্‌+অ/।
 ঈশান  |/বিশেষ্য পদ/ উত্তর পূর্ব কোণ; শিব; মহাদেব। /ঈশ্‌+আন/।
 ঈশানী  |/বিশেষ্য পদ/ স্ত্রীলিঙ্গ. মহেশ্বরী।
 ঈশা২, ঈসা  |/বিশেষ্য পদ/ যীশুখ্রীষ্ট।
 ঈশ্বর  |/বিশেষ্য পদ/ ভগবান; স্রষ্ঠা; প্রভু; স্বামী; প্রধান আশ্রয়। /ঈশ্‌+বর/। /বিশেষ্য পদ/ স্ত্রীলিঙ্গ. ঈশ্বরী। /বিশেষ্য পদ/ ঈশ্বরত্ব।
 ঈশ্বরদ্বেষী  |/বিশেষণ পদ/ নাস্তিক; ঈশ্বর বিরোধী। /বিশেষ্য পদ/ ঈশ্বর নিষ্ঠা, ঈশ্বরপরায়নতা।
 ঈশ্বরবাদ  |/বিশেষ্য পদ/ আস্তিক্য, ঈশ্বর আছেন এই দার্শনিক মত।
 ঈশ্বরাধীন  |/বিশেষণ পদ/ দৈবাধীন; ঈশ্বরের ইচ্ছার উপর নির্ভরশীল।
 ঈষ  |/বিশেষ্য পদ/ লাঙ্গলের ফলা।
 ঈষদুচ্চ  |/বিশেষণ পদ/ সামান্য উঁচু।
 ঈষদুষ্ণ  |/বিশেষণ পদ/ সামান্য গরম।
 ঈষদূন  |/বিশেষণ পদ/ একটু কম, পুরোপুরি নহে।
 ঈষা  |/বিশেষ্য পদ/ লাঙ্গল দন্ড; লাঙ্গলের খাত, সীতা; লাঙ্গলের ঈষ।
 ঈষিকা, ঈষীকা  |/বিশেষ্য পদ/ হস্তীর নেত্রগোলক; তুলি; কাশ তৃণ। /ঈষ্‌+ইক, ঈক+আ/।
 ঈষ্য  |/অব্যয়ের বিশেষণ/ কিঞ্চিৎ, অল্প। /ঈষ্‌+অৎ/।
 উ  |বাংলা ভাষার পঞ্চম স্বরবর্ণ।
 উঁকি দেওয়া, উঁকিমারা  |/ক্রিয়া পদ/ আড়ালে বা গোপনে থাকিয়া দেখা।
 উঁকি, উকি  |/বিশেষ্য পদ/ আড়ালে থাকিয়া দেখা; অল্পক্ষণের জন্য বা উপরে উপরে দেখা।
 উঁকিঝুঁকি, উকিঝুঁকি  |/বিশেষ্য পদ/ গোপনে এদিকে ওদিকে তাকাবার চেষ্টা।
 উঁচকপালী  |/বিশেষণ পদ/ স্ত্রীলিঙ্গ. অলক্ষণা; উঁচু কপাল স্ত্রীলোকের পক্ষে সৌভাগ্য সূচক নহে বলিয়া.।
 উঁচকপালে  |/বিশেষণ পদ/ উঁচু কপাল যাহার; সৌভাগ্যশালী।
 উঁচা, উঁচু  |/বিশেষণ পদ/ উচ্চ, উন্নত, উদার, উৎকৃষ্ট উঁচু দরের লোক.; রূঢ়, কর্কশ উঁচু কথা.।
 উঁচান, উঁচানো, উঁচন, উঁচনো  |১. /ক্রিয়া পদ/ উঠানো; উঁচা করা। ২. /বিশেষ্য পদ/ উত্তোলিত।
 উঁচানিচা, উঁচানীচা, উঁচুনিচু, উঁচুনীচু  |/বিশেষণ পদ/ অসমতল, অসমান, এবড়োখেবড়ো।
 উঁহুঁ  |/অব্যয় পদ/ অসম্মতিসূচক শব্দ; না।
 উঃ  |/অব্যয় পদ/ বেদনা, ব্যাকুলতা, অধৈর্য, বিস্ময় প্রভৃতি সূচক শব্দ।
 উই  |/বিশেষ্য পদ/ পিঁপড়ার মতো সাদা পোকাবিশেষ; বল্মীক।
 উইচারা, উইঢিপি, উইঢিবি  |/বিশেষ্য পদ/ উই পোকারা মাটি দিয়ে যে ঢিপি বা বাসা নির্মাণ করে।
 উইধরা, উইলাগা  |উই পোকায় কাটা।
 উইল  |/বিশেষ্য পদ/ শেষ ইচ্ছাপত্র বা দানপত্র যাহা দাতার মৃতু্যর পরে কার্যকর হয়।
 উকা  |/বিশেষ্য পদ/ ধাতু দ্রব্যাদি ঘষিবার জন্য দাঁতওয়ালা যন্ত্র বিশেষ।
 উকি  |উঁকি-র রূপভেদ।
 উকিল, উকীল  |/বিশেষ্য পদ/ আইনজীবী; ভারপ্রাপ্ত প্রতিনিধি বা কর্মচারী /আরবি/।
 উকিলী  |/বিশেষণ পদ/ উকিলের বুদ্ধি.।
 উকি২  |/বিশেষ্য পদ/ হিক্কা, হেঁচকি।
 উকুণ, উকুন  |/বিশেষ্য পদ/ চুল বা লোমের পোকা। /উৎকুণ/।
 উক্ত  |/বিশেষণ পদ/ কথিত; উল্লিখিত। /বচ্‌+ত/।
 উখল, উখলি  |উদূখল-এর কোমল রূপ।
 উখা  |/বিশেষ্য পদ/ রান্নার হাঁড়ি; উনান। /উখ্‌+অ+আ/।
 উখা২, উকা, উকো  |/বিশেষ্য পদ/ ধাতু দ্রব্যাদি ঘষিবার জন্য দাঁতওয়ালা যন্ত্রবিশেষ।
 উখড়ন, উখড়নো, উখড়ান, উখড়ানো  |১. /ক্রিয়া পদ/ উপড়ানো, উৎপাটনকরা। ২. /বিশেষ্য পদ/ উৎপাটন, উন্মুলন। ৩. /বিশেষণ পদ/ উৎপাটিত, উন্মুলিত। /উৎ+খোড়+আন/।
 উগরন, উগরনো, উগরোন, উগরানো  |১. /ক্রিয়া পদ/ বমন করা; উদ্‌গিরণ করা, গৃহীত বস্তু বাধ্য হইয়া ফেরত দেওয়া। ২. /বিশেষ্য পদ/ উদ্‌গিরণ। ৩. /বিশেষণ পদ/ উদ্‌গীর্ণ। /উৎ+গৃ+আন/।
 উগ্র  |/বিশেষণ পদ/ প্রচন্ড; তীব্র; ভয়ানক রাগী; নিষ্ঠুর। /উচ্‌+র/।
 উগ্রকণ্ঠ, উগ্রস্বর  |কর্কশ ও ক্রুদ্ধ কণ্ঠস্বর বিশিষ্ট। /বিশেষ্য পদ/ উগ্রতা।
 উগ্রকর্মা  |/বিশেষণ পদ/ নিষ্ঠুর কাজ করে এমন।
 উগ্রক্ষত্রিয়  |/বিশেষ্য পদ/ হিন্দু সম্প্রদায় বিশেষ, আগুরী জাতি।
 উগ্রচন্ডা, উগ্রচন্ডী  |/বিশেষ্য পদ/ চন্ডিকা, দুর্গা দেবীর ভয়ঙ্করী রূপ; রাগী এবং কলহপ্রিয়া স্ত্রীলোক।
 উগ্রপ্রকৃতি, উগ্রস্বভাব  |/বিশেষণ পদ/ রাগী ও কলহপরায়ণ স্বভাব বিশিষ্ট।
 উগ্রবীর্য  |/বিশেষণ পদ/ তীক্ষ্ণতেজা।
 উগ্রমূর্তি  |/বিশেষণ পদ/ অত্যন্ত ক্রুদ্ধ চেহারা বিশিষ্ট।
 উগ্রা  |১. /বিশেষ্য পদ/ প্রখরা নারী। ২. /বিশেষণ পদ/ কোপন স্বভাবা ও কলহপরাযণা।
 উচক্কা  |১. /বিশেষণ পদ/ উঠতি উচক্কা বয়স.; অবাধ্য। ২. /ক্রিয়া বিশেষণ পদ/ হঠাৎ উচক্কা পড়িয়া যাওয়া.।
 উচল  |/বিশেষণ পদ/ উচ্চ 'উচল বলিয়া অচলে চড়িনু'.।
 উচা, উচান, উচানো  |যথাক্রমে উঁচা, উঁচান, উঁচানো-র রূপভেদ।
 উচাটন  |১. /বিশেষ্য পদ/ উৎকণ্ঠা; ব্যাকুলতা। ২. /বিশেষণ পদ/ উৎকণ্ঠিত; ব্যাকুল; অধীর।
 উচিত  |১. /বিশেষণ পদ/ করার যোগ্য; ন্যায্য; যুক্তিযুক্ত। /বচ্‌+ইত/। /বিশেষ্য পদ/ ঔচিত্য।
 উচিত বক্তা  |/বিশেষণ পদ/ উচিত কথা বলে এমন লোক।
 উচ্চ  |/বিশেষণ পদ/ উঁচু; উন্নত; চড়া; জোড়ালো। /উৎ+চি+অ/। /বিশেষ্য পদ/ উচ্চতা।
 উচ্চকিত  |/বিশেষণ পদ/ চমকিত; হঠাৎ জাগ্রত। /উৎ+চকিত/।
